"","name","image","reviewCount","rating","publishedDate","respondDate","verifiedOrder","title","content","reply","contentLength"
"2352","Akbar Salik",NA,4,NA,2019-05-15,NA,FALSE,"Brilliant bank","Brilliant bank. Very transparent and they care about their customers. Free atm allowance abroad of £200 and mastercard rate for oversees transactions.Free everyday banking and and quick customer service. Can't praise this bank enough",NA,233
"2353","Simon Williams","https://user-images.trustpilot.com/5cdc024fa5274e0e6b1e017d/73x73.png",1,NA,2019-05-15,NA,FALSE,"Fantastic, forward thinking bank","Fantastic, forward thinking bank with a particular focus on how it can best help its customers particularly those who are vulnerable. The app is brilliant, and has completely revolutionised my approach to budgeting. I save more and am more confident in my money.",NA,262
"2354","Paul Halliday","https://user-images.trustpilot.com/55d5896a0000ff0001d58385/73x73.png",2,NA,2019-05-15,NA,FALSE,"I love Monzo","I love Monzo. It’s kept me up to date with my finances like no bank before. And their customer service is second to none",NA,120
"2355","Attila B",NA,2,NA,2019-05-15,NA,FALSE,"You do not normally like or love your…","You do not normally like or love your bank as it is something you sort of need to haveBut Monzo is different, you want to have it and you will love itSuch a great company and features Absolutely love it",NA,202
"2356","Pavel Dhindsa","https://user-images.trustpilot.com/5cdc004694dddb28d28b0010/73x73.png",1,NA,2019-05-15,NA,FALSE,"Best bank","Best bank with very good service",NA,32
"2357","John Biondini",NA,4,NA,2019-05-15,NA,FALSE,"Monzo is the best current account out there!","Monzo is the best current account out there!Monzo is not just an “app”, they have developed the best banking app, their customer service is second to none and the improvement rate is so fast that makes you wonder firstly why the other big banks didn’t make all these improvements in the first place and it secondly makes you excited on what’s next. Monzo it’s the future of banking and it’s a bank that helps you to keep your finances in check, budgeting and get better deals with energy suppliers and more in the future (loans, rewards, credit cards, etc)",NA,556
"2358","Curtis",NA,2,NA,2019-05-15,NA,FALSE,"A refreshing approach to everyday banking for the modern age","A great overall account with some excellent features. Plus the customer service staff are great to chat too! It actually feels like you’re chatting with a human! Use as my main account and have never thought twice.",NA,214
"2359","Alexander","https://user-images.trustpilot.com/5c76bef358bc48784ce0c5b5/73x73.png",3,NA,2019-05-15,NA,FALSE,"Best bank ever!","Best bank ever. The convenience of this bank is unbelievable. Having everything on your phone and controlling your account when you want is amazing. My favourite thing is the pot feature that you can put money for other things and also helps you save some money. Knowing that they are always there to help you makes it even greater. Also, the community around Monzo is amazing and they also can offer great support and tips in the forums. I would probably never go back to the 'normal' high street banks. I have recommended Monzo to all my friends! I can't really find one bad thing to say about them. Whenever there is a problem or something that doesn't feel right in the app you just report it and they go in and have a look and always try to improve things.",NA,761
"2360","Mac Jordan",NA,4,NA,2019-05-15,NA,FALSE,"Best bank I've ever used","Best bank I've ever used. Great app, great customer service, would recommend them to anyone.",NA,92
"2361","Stephen R",NA,3,NA,2019-05-15,NA,FALSE,"Couldn't ask for a better bank","Couldn't ask for a better bank. Helpful, kind, courteous, and easy to use. Really helpful having instant notifications of payments being taken, and seeing upcoming payments too.If you're thinking of signing up with a new bank, look no further than Monzo.",NA,254
"2362","Ian Hill","https://user-images.trustpilot.com/53ca548600006400017fc260/73x73.png",2,NA,2019-05-15,NA,FALSE,"A truly excellent experience all round","A truly excellent experience all round. Joining is simple... Then using the app and system is even simpler! Monzo shows how banking should be in a modern world. Amazing. Join. Don't think.. do it..... :)",NA,203
"2363","Philip Barton",NA,10,NA,2019-05-15,NA,FALSE,"Best Bank EVER!!","Best Bank EVER!!! Great app, easy to use and have switched to Monzo as my main current account. Love the instant notifications, free non sterling transactions too. Well done Monzo :-)",NA,183
"2364","Immy Bear","https://user-images.trustpilot.com/5b77fe594de5666d34a9670e/73x73.png",2,NA,2019-05-15,NA,FALSE,"Best main current account","Started off as a side bank to use abroad with no fees, but after using the budgets and pots I decided to make it my main current account. Also think it’s great to have shares in your bank account too. The budget features are so useful and you know where your money is going each month.",NA,285
"2365","Joe Taylor","https://user-images.trustpilot.com/5cdbf505d7bca49ad9756dd4/73x73.png",1,NA,2019-05-15,NA,FALSE,"Excellent bank","Excellent bank, started off as a side bank for me and used it for going abroad, now it is my main account and I use it for everything, highly recommended 😊",NA,155
"2366","Tim Rogers",NA,2,NA,2019-05-15,NA,FALSE,"Great bank","Great bank. Trust them with my money and provide great customer service",NA,71
"2367","Matthew",NA,2,NA,2019-05-15,NA,FALSE,"Better than any high street bank","Used it for two years and it’s everything you need from a bank. 100x Better than any high street bank!",NA,102
"2368","Brice Dassy",NA,2,NA,2019-05-15,NA,FALSE,"Great bank","Great bank, simple app, helped me to control my spendings, and to start saving a bit.",NA,85
"2369","Amy Louise Watts","https://user-images.trustpilot.com/5cdbf388a5274e492b1def18/73x73.png",1,NA,2019-05-15,NA,FALSE,"Best card ever","Best card ever! I use it for everyday like but mostly for savings and holidays! Couldn't live without it!",NA,105
"2370","Saulius De Rossi","https://user-images.trustpilot.com/5cdbf34ee002fe1c3a16fbd0/73x73.png",1,NA,2019-05-15,NA,FALSE,"Best of the best banking ever!!!!","Best of the best banking ever!!!!",NA,33
"2371","Loay Hamed","https://user-images.trustpilot.com/5cdbf26ecb223193fe40db8f/73x73.png",1,NA,2019-05-15,NA,FALSE,"Best bank ive ever dealt with","I have been banking with 3 different banks ( barclays, lloyds and Monzo) and her are some thoughts i have : love how easy and convenient to use monzo. The idea that it breaks the traditions of the high street banks by adding the stuff users actually need from a bank. I love the idea of pots, creating multiple for several purposes. Also the friendly staff that is accessible 24/7 and respond quickly with useful info i need, and off course i like the fact the they dont speak to us like robots but in a more friendly way to help out. In short u dont get the formal lines like u feel like u talking to a robot😅. The fact that u can set budgets, transfer money, have savings pot (including ISA), SPLIT BILLS and notifications once u spend something 🤩 just makes monzo my number 1 bank of all times. All in all the interface, options, the online page and the savings page mekes the whole experience with monzo great !",NA,915
"2372","Amber Crawford","https://user-images.trustpilot.com/5a35532b0000ff000af20909/73x73.png",2,NA,2019-05-15,NA,FALSE,"Monzo = Brilliant","I've had a Monzo account for a few months now and I'm so happy with it - being able to actually properly track my spending and even round up my purchases so i'm actually saving a little bit of money too. It shows me the correct balance which my other bank rarely does, clearly shows any charges so you can keep an eye on it + a super flexible overdraft i can switch on and off anytime. Theres also something about the Hot Coral card colour that i love, my other cards are red or black and this coral colour just feels so much fresher and more money positive! I haven't run into any issues yet, but I'm sure that if/when i do it'll be solved quickly and i haven't had this much confidence in a bank/money thing since PayPal! So I highly recommend Monzo, it's my new favourite thing to recommend!",NA,794
"2373","Hannah Munro","https://user-images.trustpilot.com/5cdbf0adcb22313f4f40d8c8/73x73.png",1,NA,2019-05-15,NA,FALSE,"Easy to use and really useful spending overview..","Easy to use and really useful spending overview. The instant notifications are great too. The app has a range of features including rounding up your spending to the nearest £ into a savings pot - I've never saved so much and I didn't even notice it going!",NA,255
"2374","David Wriglesworth","https://user-images.trustpilot.com/4f392e20000064000113fb31/73x73.png",5,NA,2019-05-15,NA,FALSE,"Making Banking Exciting Again","I opened a Monzo bank account following a recommendation from a friend and I soon made the full switch a few weeks later.The instant notifications and the extremely helpful customer support are just two of the many reasons why I've enjoyed being a Monzo customer over the past year and I look forward to seeing how the team develop the experience in the future.",NA,361
"2375","Ian Muddle","https://user-images.trustpilot.com/514444ef0000640001345b3f/73x73.png",7,NA,2019-05-15,NA,FALSE,"Made my life so much better","Made my life so much more straightforward and saved me a fortune in foreign card payments",NA,89
"2376","Jon",NA,1,NA,2019-05-15,NA,FALSE,"Very happy with Monzo","Very happy with Monzo, support have been spot on for me too. Budgeting info is great.",NA,85
"2377","Alex Grant","https://user-images.trustpilot.com/5cdbeee5e002fe435116f59e/73x73.png",1,NA,2019-05-15,NA,FALSE,"Love Monzo!","Since going full Monzo I've been able to manage my money in a way I never could before! It's helped me to save and also set up saving pots for my children's future. I've been with Monzo for about 8 months now.",NA,209
"2378","Michael Garvey","https://user-images.trustpilot.com/5cdbeefdcb2231ae4840d6bb/73x73.png",1,NA,2019-05-15,NA,FALSE,"Cannot reccomend this bank enough","Cannot reccomend this bank enough. I've never really enjoyed banking before but this company is both great ethically; in public relations and their application is amazing.I try to recruit all my friends to switch to Monzo. Everyone who has hasn't regretted it for a second.",NA,273
"2379","MR L JONES",NA,18,NA,2019-05-15,NA,FALSE,"Absolutely brilliant","Absolutely brilliant. A breath of fresh air to the banking world. I went #FullMonzo and I never looked back!",NA,108
"2380","Steven Shorter","https://user-images.trustpilot.com/5cdbede594dddbd5c78ae70d/73x73.png",1,NA,2019-05-15,NA,FALSE,"Best bank ever","Best bank ever",NA,14
"2381","Stuart Dobbing","https://user-images.trustpilot.com/5cdbec1ecb2231a90640d261/73x73.png",1,NA,2019-05-15,NA,FALSE,"Everything about this Mobile Bank is…","Everything about this Mobile Bank is fantastic! Great service, easy to use... They do everything right!",NA,103
"2382","TisMeCarl",NA,2,NA,2019-05-15,NA,FALSE,"Love it","Love it. Very easy. Reliable. It’s a real mobile bank, built for my mobile life.",NA,80
"2383","David Rose","https://user-images.trustpilot.com/55967d450000ff0001ca26be/73x73.png",2,NA,2019-05-15,NA,FALSE,"Monzo has so far been awesome and has…","Monzo has so far been awesome and has helped me get my finances in line. It makes viewing my spending much simpler and helps me setup budgeting in a simple and clear way.",NA,170
"2384","Karl Betts","https://user-images.trustpilot.com/5cdbeda994dddb72768ae659/73x73.png",1,NA,2019-05-15,NA,FALSE,"Excellent Bank A+","Excellent bank really happy with them. It’s nice to see what’s happening with you money unlike other banks who just think of them selfs and not the customers. Well done Monzo ❤️",NA,177
"2385","Jules88",NA,1,NA,2019-05-15,NA,FALSE,"Literally the best most trustworthy…","Literally the best most trustworthy bank. Excellent (and fast) customer service.",NA,80
"2386","Adam",NA,2,NA,2019-05-15,NA,FALSE,"Better banking","Simple to use. Customer service is absolutely first rate and transparency around everything is a real breath of fresh air within banking.",NA,137
"2387","customer",NA,3,NA,2019-05-15,NA,FALSE,"Best banking app I have used and great…","Best banking app I have used and great customer service!",NA,56
"2388","LG",NA,3,NA,2019-05-15,NA,FALSE,"Thoroughly recommended","Brilliant app, so easy to use. A company that actively works to look after customers, which is completely revolutionary in modern banking!",NA,138
"2389","Alan Amos","https://user-images.trustpilot.com/5cdbecfed7bca43c78755fa6/73x73.png",1,NA,2019-05-15,NA,FALSE,"Monzo beats any High Street bank, it’s the future","Excellent account to have, I can’t stress enough how important it is to get an immediate ping notification every time the card is used. Since becoming a Monzo customer from the very early days and also Beta testing the current account before it was available;I have never once been overdrawn,I have never missed or forgotten a billI have never had a bank chargeI have always known my true balanceForget making a card payment and waiting for it to show on your account 3 days later, nightmare on a weekend with a High street bank.Monzo gives you instant real time notifications of deposits and withdrawals regardless of what day it is. It also gives me several days forewarning of a bill that is due to come out, and also wages are displayed a day before they are due to be paid in, which helps for planning budgeting.It’s excellent",NA,831
"2390","Mr Fabio Valencia",NA,2,NA,2019-05-15,NA,FALSE,"Happy bunny 😄","I’ve been using Monzo for over a year and I can honestly say I’ve never had any issues, the customer service is a excellent, and very approachable, it feels as if you’re taking to a mates. All queries are answered within minutes and overall I am a very happy bunny....so much so I actually invested in Monzo.",NA,308
"2391","Michael James Obrien","https://user-images.trustpilot.com/5cdbecb8d7bca4045d755f44/73x73.png",1,NA,2019-05-15,NA,FALSE,"Monzo banking at its finest","Monzo it’s absolutely brilliant from getting wages paid in to saving and spending control they’ve got it all most importantly they actually care about Customers welldone Monzo keep up the good work",NA,197
"2392","David James","https://user-images.trustpilot.com/5cdbecb2d7bca43bae755f3d/73x73.png",1,NA,2019-05-15,NA,FALSE,"Excellent","A brilliant, friendly, professional, and trustworthy bank. App is great to use and user-friendly. A break away from the “big banks” who don’t care about you as an individual.",NA,174
"2393","Chris Elks","https://user-images.trustpilot.com/5cdbecabe002feb6ac16f2bc/73x73.png",1,NA,2019-05-15,NA,FALSE,"I am a top fan and I give Monzo 5 stars…","I am a top fan and I give Monzo 5 stars for being excellent",NA,59
"2394","Philipp Enrico Noscal Barrameda","https://user-images.trustpilot.com/5cdbec8ccb2231a81140d315/73x73.png",1,NA,2019-05-15,NA,FALSE,"Exceptional","THIS IS THE FUTURE OF BANKING 🏦 hands down to all the people behind Monzo",NA,73
"2395","Andrew J Burgess","https://user-images.trustpilot.com/5cdbec8894dddbc22a8ae42d/73x73.png",2,NA,2019-05-15,NA,FALSE,"Best most ethically sound bank ever","Best most ethically sound bank ever",NA,35
"2396","Aniela Marie","https://user-images.trustpilot.com/5cdbec7894dddb83888ae412/73x73.png",2,NA,2019-05-15,NA,FALSE,"I've been a Monzo member since 2017","I've been a Monzo member since 2017. I had it recommended to me by a close friend and I have never looked back! Instant payment notifications & savings pots are a godsend! I now do all of my banking through Monzo, love it!",NA,222
"2397","Rachael",NA,5,NA,2019-05-15,NA,FALSE,"Can’t fault Monzo","Monzo are a fantastic bank who are going above and beyond to prioritise customer experience. Having worked in legacy banks I understand how difficult it is to innovate in such a heavily regulated environment and I commend Monzo for disrupting the market in the way they have. I use Monzo as my main bank account and can’t fault it at all. Any issues or concerns I’ve had have promptly been sorted by Monzo’s great in-app support chat. The account itself has enabled me to be much more in control and connected with my finances, and I recommend it to almost everybody I meet.",NA,574
"2398","Jonathan Simpson",NA,4,NA,2019-05-15,NA,FALSE,"Love this bank","Love this bank. Best decision ever!",NA,35
"2399","George Flint","https://user-images.trustpilot.com/5cd462400c1b167961e3a877/73x73.png",4,NA,2019-05-15,NA,FALSE,"Monzo - Banking as it should be in 2019!","I love Monzo - if you’re still with a traditional bank then you have no idea what you’re missing. Unless you’re happy banking in the 1980’s? Great customer service, quick to set up, instant notifications of your spend...just to mention a few features! Give it a go...you’ll wish you have switched sooner.",NA,304
"2400","Rayhan Alam","https://user-images.trustpilot.com/5cdbec32e002fe4a3316f1fd/73x73.png",1,NA,2019-05-15,NA,FALSE,"Can't express how good Monzo is","Can't express how good Monzo is. Right the card banking aside the customer service is excellent too. Couldn't be happier being with Monzo, been over a year now I've been with them. Leaving for Turkey in less than 7 days couldn't be a better card to use whislt abroad then using Monzo.",NA,284
"2401","SULIMAN ABDELATY","https://user-images.trustpilot.com/5c20ce69e4f44a32856b0304/73x73.png",8,NA,2019-05-15,NA,FALSE,"Monzo Best Bank Ever","Monzo Best Bank Ever, I would highly recommend it to everyone. It has a lot of amazing features which helped me a lot in my daily life. Thanks a lot Monzo for being here in my life. I love you!! <3 <3 <3",NA,203
"2402","Matt Oliver","https://user-images.trustpilot.com/5cdbec08d7bca4b295755e78/73x73.png",1,NA,2019-05-15,NA,FALSE,"The easiest bank I've ever dealt with.","The easiest bank I've ever dealt with.Any problem I've had has been sorted in minutes, even at 4am when nobody should be awake.Pots are the handiest thing ever.",NA,160
"2403","Cameron Clough","https://user-images.trustpilot.com/5c4c92ea97806829b4581998/73x73.png",2,NA,2019-05-15,NA,FALSE,"Using Monzo for the past year has been…","Using Monzo for the past year has been a great experience. The team are constantly improving the app and adding new useful features like payments to nearby friends without having to share details and now savings pots with interest! Would highly recommend anyone make the switch since it's really easy with the current account switch service.",NA,341
"2404","Poppy :)",NA,4,NA,2019-05-15,NA,FALSE,"Such a great banking app to use","Such a great banking app to use! My partner and I have our own account and have just opened a joint account. We love it! 🤗🤗",NA,123
"2405","David Doyle","https://user-images.trustpilot.com/5cdbebc8a5274e414a1de36e/73x73.png",1,NA,2019-05-15,NA,FALSE,"Future of banking","The best , most honest and open bank I’ve ever dealt with . To put it simply , the future of banking .... goodbye to high hidden fees and charges by the greedy high street banks. They also have the best mobile banking app on the market to top it all off .",NA,255
"2406","Joshua Tedd","https://user-images.trustpilot.com/5cdbebbee002fe18fc16f114/73x73.png",1,NA,2019-05-15,NA,FALSE,"Excellent bank! The best around!","Excellent customer service, a bank that is transparent and actually listens to it's customers. The app is great, easy to use, and has allowed me to save a lot!",NA,159
"2407","Santos Calvo- Westcott",NA,3,NA,2019-05-15,NA,FALSE,"Monzo are constantly improving","I have never had any issue with monzo I have had better customer support than traditional banks, monzo are always looking at new ways to improve there service and make banking accessible for everyone",NA,199
"2408","Josh Todd","https://user-images.trustpilot.com/5cdbeb8dd7bca476a3755df0/73x73.png",1,NA,2019-05-15,NA,FALSE,"The best bank","The best bank. So transparent. 5/5",NA,34
"2409","Liam Boyles","https://user-images.trustpilot.com/5cdbeb87e002fefa9116f0c6/73x73.png",1,NA,2019-05-15,NA,FALSE,"Great bank of the future","Great bank, easy to used, bill splitting is perfect",NA,51
"2410","Melissa Murphy",NA,3,NA,2019-05-15,NA,FALSE,"So refreshing","So refreshing, a bank with a moral purpose and the technology to back it up. Love my Monzo account!",NA,99
"2411","Jeff",NA,5,NA,2019-05-15,NA,FALSE,"Honestly the best bank I’ve ever used","Honestly the best bank I’ve ever usedInstant notifications on spending You can create money post to save The online app is fantastic.You can use your card abroad freeMy only wish is for more features to be the same in a joint account also",NA,238
"2412","Ian Benet","https://user-images.trustpilot.com/519cdd4d00006400013cb5da/73x73.png",8,NA,2019-05-15,NA,FALSE,"If you've not gone full Monzo yet, why not?","Banked with them for a while now, customer services is second to none and the product innovation is top notch.  If you've not gone Monzo yet, why not?",NA,150
"2413","Verity Mileman","https://user-images.trustpilot.com/5cdbeb6794dddb0c038ae29e/73x73.png",2,NA,2019-05-15,NA,FALSE,"Love it","Love it. Easiest way to buy lunch in an office & save money for a holiday",NA,73
"2414","James McCann","https://user-images.trustpilot.com/5cdbeb54a5274e686c1de2c5/73x73.png",1,NA,2019-05-15,NA,FALSE,"Definitely helps","Definitely helps me stop wasting my money on things I don’t need, I’ve found that I have a lot more control over my money than I do with an ordinary bank.",NA,154
"2415","Thomas",NA,4,NA,2019-05-15,NA,FALSE,"Excellent customer service","A simple, yet highly effective banking service with excellent customer service! Swift, efficient and friendly.",NA,110
"2416","Harry Whitehouse",NA,2,NA,2019-05-15,NA,FALSE,"Can’t fault monzo","Can’t fault monzo, always happy to help and great service!",NA,58
"2417","Jav",NA,1,NA,2019-05-15,NA,TRUE,"Guaranteed current account","They gave me an account after I tried all High Street Banks",NA,59
"2418","Heath Roylance",NA,1,NA,2019-05-15,NA,TRUE,"Love your customer service team","Love your customer service team, so easy to deal with helpful and convenient.Heath",NA,82
"2419",":)",NA,3,NA,2019-05-14,NA,FALSE,"Best bank ever!","Best bank ever. Instant notifications, great merchants information, fee free abroad purchases, really like bill split feature. If someone want to join Monzo use my link and receive £5 for free https:// join.monzo. com/r/zylci83",NA,227
"2420","Scarlett Townson",NA,1,NA,2019-05-14,NA,TRUE,"Excellent service","Excellent service. Customer first.",NA,34
"2421","Lamin",NA,2,NA,2019-05-14,NA,TRUE,"Excellent","Excellent customer service",NA,26
"2422","Giuseppe Morana",NA,1,NA,2019-05-14,NA,TRUE,"Nice and easy","Easy to use, reliable and it gives me a nice overview of my spendings.",NA,70
"2423","Margaret",NA,4,NA,2019-05-14,NA,TRUE,"Hopeless and unprofessional","I have always been pleased with Monzo and I have recommended it to several of my friends but today I have had a dreadful time trying to purchase something with Monzo Initially it told me that my pin was wrong so I went through all the verification process which took me 10 or 15 minutes only to find out that it wasn’t the wrong pin. The pin  that Monzo subsequently gave me was the one that I had given them sometime before.  So I got to the point where I was asked to enter my pin again and all I had to do was verify the merchant and authorise the payment. Simple thing to do, you would think except that when I had to enter my pin  again it told me I had the wrong pin again. I have typed a message to them and I have been told that I will get an answer within two days. What a load of rubbish I am not impressed and would not recommend Monzo to anyone else. Who needs this when trying to make a quick transaction!!",NA,919
"2424","Anthony Richardson",NA,1,NA,2019-05-14,NA,TRUE,"Great service and great features for…","Great service and great features for managing your money quickly",NA,64
"2425","George Burman-Lacey",NA,1,NA,2019-05-14,NA,TRUE,"Great product and service","Great product and service! #fuckrevolut",NA,39
"2426","Martha",NA,1,NA,2019-05-14,NA,TRUE,"Love monzo their customer service is…","Love monzo their customer service is top and they always really nice and helpful",NA,80
"2427","Tanya Mason",NA,1,NA,2019-05-14,NA,TRUE,"Best idea","Very idealistic than the banks and their so called policies and restrictions. Monzo gives you the ability to be very flexible with your money and your 100% updated with EVERYTHING regarding your money asap. Never waiting for customers service whether it’s via app or call.. Perfect!",NA,282
"2428","Slk Stephane","https://user-images.trustpilot.com/554f69970000ff0001be0032/73x73.png",4,NA,2019-05-14,NA,FALSE,"Monzo is the way to go!","Monzo is simple, handy and quick to use. It gives you notifications whenever you get paid into your account or have paid something, tracks your budget, can split your bills with others and even apply for an overdraft.If you have a problem, their customer service team is very understanding, willing to help and usually replies within an hour of you messaging them.They keep investing on improving their system and app.Monzo is the way to go!",NA,441
"2429","Raymond Dunbar",NA,3,NA,2019-05-13,NA,FALSE,"Frozen after a whole month with no result.","Hello my names Raymond Dunbar and I’ve left two previous reviews regarding my Monzo account. Monzo randomly froze my account from 16th April it’s been nearly a month and still monzo have still not given me access to my money nor returned it to the account it came from, they have only responded towards my complaint but not responded towards the solution of my frozen account I’m writing this review to inform Monzo that I will be contacting the omsbudsman aswell as involving law enforcement to look at all the possible options to take regarding retaining my money I’m very disappointed that it has come to this because monzo has been known as a trusted digital bank to use unfortunately for me I haven’t seen that side. This incident has not only effected my health and living condition it has also effected the relationship with my now previous partner. I was told my monzo I will be contacted by or before 12th May regarding my frozen account by a specialist which has still not happened. I just want my life back please.",NA,1025
"2430","Karl",NA,1,NA,2019-05-13,NA,FALSE,"I would of given them a 0 I sent money…","I would of given them a 0 I sent money to a friends account (as I lost my bank card) and they froze his account saying its fraudulent and won't sort it out been 72 hours now and they still have my money",NA,202
"2431","Iain Riddell",NA,3,NA,2019-05-13,NA,TRUE,"5 star","5 star, simple eand easy",NA,24
"2432","Ian pendleton",NA,4,NA,2019-05-13,NA,FALSE,"Worst bank ever","Worst bank ever , money not safe when you bank with these . Had fraud on account and they won’t help",NA,100
"2433","Christopher Nottingham",NA,1,NA,2019-05-13,NA,TRUE,"Best bank ever","Best bank ever leaving Barclays was best thing I ever did 🙂",NA,59
"2434","Sami Chowdhory",NA,1,NA,2019-05-13,NA,TRUE,"10/10","Amazing app, it’s so easy to budget my money with monzo",NA,55
"2435","Daniel Adelakun",NA,1,NA,2019-05-13,NA,TRUE,"Best online bank too easy to use","Best online bank too easy to use and user friendly especially service",NA,69
"2436","Mae",NA,3,NA,2019-05-13,NA,TRUE,"The future of banking","Monzo is simple, handy and quick to use. It gives you notifications whenever you get paid into your account or have paid something, tracks your budget, can split your bills with others and even apply for an overdraft.If you have a problem, their customer service team is very understanding, willing to help and usually replies within an hour of you messaging them. I ♥️ Monzo.",NA,376
"2437","Inwook shin",NA,1,NA,2019-05-13,NA,TRUE,"Very good CS I couldnt be satisfied more","Very good CS I couldnt be satisfied more",NA,40
"2438","keith waller","https://user-images.trustpilot.com/5cd920c8083ba97c23b526e8/73x73.png",1,NA,2019-05-13,NA,FALSE,"Haven't looked back since dumping…","Haven't looked back since dumping archaic legacy backing. Highly recommended",NA,76
"2439","Ben",NA,1,NA,2019-05-13,NA,FALSE,"Awesome Bank. :)","Excellent Customer Service, Easy Budgeting tools changed my banking experience from negative to positive",NA,104
"2440","Tanya Seaward",NA,2,NA,2019-05-13,NA,TRUE,"Amazing card and the customer service…","Amazing card and the customer service is outstanding",NA,52
"2441","Syed Haider",NA,1,NA,2019-05-13,NA,TRUE,"Good service but my issues is not solve","Good service but my issues is not solve",NA,39
"2442","Mithat Gokdogan",NA,1,NA,2019-05-12,NA,TRUE,"Verry useful","Verry useful",NA,12
"2443","Maureen",NA,2,NA,2019-05-12,NA,TRUE,"I love Monzo","I love Monzo. The customer service is on top and everything is just easy and straightforward!",NA,93
"2444","Joshua Turbill",NA,1,NA,2019-05-12,NA,TRUE,"Most honest and transparent business…","Most honest and transparent business I’ve ever come across. Truly innovative.",NA,77
"2445","Steve Grimsdale",NA,1,NA,2019-05-12,NA,TRUE,"Easy to use and notifications for all transactions","Easy to use and notifications for all transactions. If you have problem then jump on chat and it will be sorted.Thoroughly recommended.",NA,135
"2446","Shelley Heading",NA,3,NA,2019-05-12,NA,TRUE,"Always swift to reply always helpful…","Always swift to reply always helpful Best bank ever",NA,51
"2447","Ti😉",NA,1,NA,2019-05-12,NA,TRUE,"Great Card!","Just great, efficient and very easy to use.",NA,43
"2448","Prajwal Shetty",NA,1,NA,2019-05-12,NA,TRUE,"Amazing!","Monzo is doing to banking what Uber did to Taxi industry!",NA,57
"2449","Bruno Munro-Lafon",NA,1,NA,2019-05-12,NA,TRUE,"The best bank by a miles","The best bank by a miles. So easy to use.",NA,41
"2450","Engin",NA,2,NA,2019-05-12,NA,TRUE,"Always a pleasure to use this card","Always a pleasure to use this card, I’ve stopped all my other cards, the customer service is great, it’s more of a friend approach then boring customer assistant",NA,161
"2451","Thomas",NA,2,NA,2019-05-12,NA,TRUE,"Super easy to use app","App is super easy to use. Makes other banks look like a joke.",NA,61
"2452","Darren Boulter",NA,2,NA,2019-05-12,NA,TRUE,"Great bank","Great bank, app and service. Especially if you travel.",NA,54
"2453","Rosaleen Baldwin",NA,1,NA,2019-05-12,NA,TRUE,"The best bank I’ve ever had an acc with","The best bank I’ve ever had an acc with",NA,39
"2454","James Robertson",NA,1,NA,2019-05-12,NA,TRUE,"What a bank should be","What a bank should be. They are here for me and bring my trust back into the banking world. No longer are they suits in a tall skyscraper they are people like me.",NA,162
"2455","Paul",NA,2,NA,2019-05-12,NA,TRUE,"Great timely and response.","Great timely and response.",NA,26
"2456","Bethan Skuse",NA,1,NA,2019-05-12,NA,TRUE,"Quick and easy","Easy to use. Good for saving as you can get your pot to round up any left overs to go into savings. Much better than high street banks",NA,134
"2457","Anne Eggleston",NA,1,NA,2019-05-12,NA,TRUE,"Does exactly what it promises","Does exactly what it promises. I love the speed and efficiency of transaction and the rounding up facility. My only complaint is that I would like to be able to make more cash deposits than I am allowed but otherwise great.",NA,223
"2458","Mrs Amy Righelato",NA,2,NA,2019-05-12,NA,TRUE,"Great service","Great service, best bank I have ever come across!",NA,49
"2459","Martin Bean",NA,1,NA,2019-05-12,NA,TRUE,"Love Monzo","Love Monzo. The app is head and shoulders above any other bank’s. Support is prompt and cheerful. They’re constantly adding new and helpful features, not because they think they’re a good idea, but after customer feedback and beta trials.",NA,238
"2460","nuno2229",NA,3,NA,2019-05-12,NA,FALSE,"Really good bank","Really good bank, I would say its one of the best out there. Better than starling. Really good support and awesome budgeting tools. You can get 5 pounds free if you use this code: join.monzo. com/r/xza2wmd",NA,205
"2461","Joanne Julien","https://user-images.trustpilot.com/52ff4a6c00006400016414d5/73x73.png",8,NA,2019-05-12,NA,TRUE,"Impressed so far","Impressed so far. Quick setup and easy to use. Would recommend.",NA,63
"2462","Kyle Campbell",NA,2,NA,2019-05-12,NA,TRUE,"It’s a great bank with amazing staff","It’s a great bank with amazing staff",NA,36
"2463","Valentin Ene",NA,1,NA,2019-05-12,NA,TRUE,"Professional","Professional",NA,12
"2464","Charlotte",NA,3,NA,2019-05-12,NA,TRUE,"Changed our financial life for the better","I love monzo, I moved my personal bank account over to monzo about 3 months ago and moved our joint account over too last month. Love being able to keep on top of our finances, it’s only been a short period of time but it’s made a positive impact on our spending. Thank you monzo amazing x",NA,289
"2465","Claudio",NA,2,NA,2019-05-12,NA,TRUE,"Monzo is more than just a bank","Monzo is more than just a bank. They listen to their customers, understand their needs and provide an amazing experience which is evolving every month. Once you go Monzo you can’t go back.",NA,188
"2466","Emmanuel Akintayo",NA,1,NA,2019-05-12,NA,TRUE,"Great experience","Great experience so far everything is quick and easy all the information I need is a a touch of a bottom",NA,104
"2467","Yuji Uotani",NA,1,NA,2019-05-12,NA,TRUE,"Great","Great. No fee for euro payment.Easy to confirm what I spent.Small wallet I can give up if someoneSpent my money even worst case scenario",NA,136
"2468","Carl Rodgerson","https://user-images.trustpilot.com/59f862ca0000ff000adc3d80/73x73.png",3,NA,2019-05-11,NA,TRUE,"Really why aren't you using Monzo","Really why aren't you using Monzo? Much better than a traditional bank and getting smarter all the time.",NA,104
