"","name","image","reviewCount","rating","publishedDate","respondDate","verifiedOrder","title","content","reply","contentLength"
"1529","Mr Barry Bown",NA,3,NA,2018-06-27,2018-06-28,TRUE,"Great App and service","Great App and service. Best interest rates I could find anywhere","Great to have you on board Barry :) RC",64
"1530","Noel Curtis",NA,5,NA,2018-06-27,2018-06-28,TRUE,"a dodde to set up,do security etc and…","a dodde to set up,do security etc and transfer money...looking forward to seeing it in action","Glad you're all set up Noel.  We're here 24/7 if you need anything. RC",93
"1531","Mr Hegarty",NA,4,NA,2018-06-27,2018-06-28,TRUE,"Very efficient account creation and…","Very efficient account creation and very rapid notification of deposits.   Good to see new banks showing the big 4 how banking should be done","Thanks for the great review Mr Hegarty.  We love to hear from our customers :) RC",141
"1532","S Edwards",NA,5,NA,2018-06-27,2018-06-28,TRUE,"Comparatively good rates of interest…","Comparatively good rates of interest on our savings and great app! Friendly staff.","Thanks for the review S Edwards.  Our customer service team are always on hand if you need anything.  RC",82
"1533","Joyce",NA,1,NA,2018-06-27,2018-06-28,TRUE,"Great rates","Great rates, great app and great support when needed.","Great review Joyce! RC",53
"1534","Jennifer Briand",NA,2,NA,2018-06-27,2018-06-28,TRUE,"Easy site to navigate even for a…","Easy site to navigate even for a dinosaur like me. No problems at all so far, long may it continue.? Very happy with Atom.","We cater for everyone Jennifer, I'm sure you're not a dinosaur (but it's very impressive if you are).  We're happy to have you on board :) RC",122
"1535","Wookie",NA,3,NA,2018-06-27,2018-06-28,TRUE,"Good communication","I have just invested some money and it was very easy and the account layout is very easy and modern. I have asked a few questions on line and they have been quick to respond and precise in their answers. Great. Would definitely look at other accounts if they brought more out.","Thanks for the great review Wookie.  You can sign up for our newsletter here:  https://www.atombank.co.uk/sign-up  to be kept up to date with any future products we may offer :) RC",276
"1536","Alan",NA,7,NA,2018-06-27,2018-06-28,TRUE,"Quick and easy","Quick and easy to deposit money with the best rates","Great review Alan! RC",51
"1537","J Wrigglesworth",NA,4,NA,2018-06-27,2018-06-28,TRUE,"Atom Bank Review","I appreciated the inotative  approach to opening an account and the waypersonal data is protected. Highly recommended.","Thanks for the review J.  I'll get this fed back to the app development team for you - I'm sure they'll be happy their hard work is appreciated :) RC",118
"1538","Mr Chris Anderson",NA,4,NA,2018-06-27,2018-06-28,TRUE,"Great rates .App easy to setup.","Great rates .App easy to setup.","Thanks for taking the time to leave us a review Chris, we love to hear from our customers.  RC",31
"1539","Hilary Gobbett",NA,6,NA,2018-06-27,2018-06-28,TRUE,"Highly recommend","So easy to set up and use. I have two accounts with Atom now due to their great interest rates.","It's great to hear you decided to open another account Hilary.  Thanks for the review. RC",95
"1540","Cassia Winson",NA,2,NA,2018-06-27,2018-06-28,TRUE,"Great interest rates","Great interest rates on high amounts of cash. Great help and communication via their online chat. Would recommend so far!","Thanks Cassia, great review :) RC",121
"1541","An Invester",NA,1,NA,2018-06-27,2018-06-28,TRUE,"Atom, a small bank with mighty good service","Very easy to use, once set up. Very clear to use, and with being an App, there is no wondering through web pages searching for info. Not 5 stars though. The application process was somewhat annoying. Choosing a password was straight forward, then a request for a facial recognition, all ok. But setting up the voice recognition was so, so, hard, I forget the countless times I tried to record their security statement. I actually gave up, on my first attempt to register, the second time, no better. On the third attempt, because pass phrase 1 and 2 had by then been ‘accepted’ after three more times of repeating the phrase, I actually managed to register.Once set up, Access is easy, and monies transferred seamlessly in seconds.The rate of interest is very good, considering the BoE base rate, and that if other savings accounts.Better voice recording and recognition is the only reason I have not given 5 stars.","Thanks for taking the time to leave a review. We love all feedback here at Atom, good or bad, so I'll get this passed on for you.  I appreciate your honesty with the issues you've had and we will try and get these rectified going forward. If you have any other feedback you would like to pass on, or you need anything else, please don't hesitate to get back in touch.  RC",915
"1542","Brian Paterson",NA,1,NA,2018-06-27,2018-06-28,TRUE,"Easy to use App and good security","Easy to use App and good security. No problems encountered.","Thanks for the review Brian - glad everything's gone smoothly :) RC",59
"1543","R A robinson",NA,5,NA,2018-06-27,2018-06-28,TRUE,"Online and very easy","Online and very easy, security at the top end.","Thanks for the great review! RC",46
"1544","Ronald Elliot Gonshaw","https://user-images.trustpilot.com/4d05d73b0000640001057f63/73x73.png",5,NA,2018-06-27,2018-06-28,TRUE,"Early days but great up to now and so…","Early days but great up to now and so easy to set up.","Welcome to the family Ronald, it's great to have you on board :) RC",53
"1545","Jenna",NA,1,NA,2018-06-27,2018-06-28,TRUE,"Very impressed","So far I'm really impressed with Atom bank - very smooth service and good technology. App works well and seems very user friendly.","Thanks for the review Jenna - we're happy you're happy :) RC",130
"1546","Mr Brian Whitton",NA,4,NA,2018-06-27,2018-06-28,TRUE,"I am a new member of Atom Bank hence my…","I am a new member of Atom Bank hence my 4 stars and not 5. My initial dealings with Atom have been very straightforward and have filled me with some confidence. Any prospective client thinking of setting up an account with Atom need have no fear of confusing documentation etc. in the internet application.","Thanks for the review Brian, it's lovely to see you speak so highly of us. Hopefully we will be able to change those 4 stars into 5 in the near future :)KW",306
"1547","Peter Walls",NA,2,NA,2018-06-27,2018-06-28,TRUE,"Great if you fit the mould","Loved it for myself and the app was fine and simple to use for me. But my wife was rejected for a savings account with no reason given. I asked the call centre ...whilst polite they couldn’t help either explain or find a way of allowing her to deposit money as everything is automated and they don’t have a mechanism for manual checking that she was who she said she was.","Thanks for leaving the review, it's great to hear that you have had no issues and have loved it so far. In relation to your wife wanting to open one and you are right, we don't see why customers may be declined. It might be useful to know that we electronically verify our customers using Call Credit. Customer's are able to see what information they hold about them and ensure it is up to date at www.noddle.co.uk. There are factors that can mean we can't verify you this way such as a recent address change and not being registered in the electoral roll. I hope this helps Peter.KW",371
"1548","Maz",NA,4,NA,2018-06-27,2018-06-28,TRUE,"Very easy to open an account","Very easy to open an account, and very funky and modern app. Plenty of messages to let you know your money has gone in.","That's the vibe we were going for Maz, glad you like it. It's great to hear you are liking your experience with us so far. Welcome to the family KW",119
"1549","Filippo",NA,8,NA,2018-06-27,2018-06-28,TRUE,"Easy and efficient","Easy and efficient","Thanks for the review FilippoKW",18
"1550","Samantha",NA,5,NA,2018-06-27,2018-06-28,TRUE,"Easy app to use","Easy app to use. My account was set up quickly & I was given 3 log in options  which is great as it feels secure especially with unique voice recognition.Text alerts are also great .","Thank you for your review Samantha, we work hard to ensure that our app is secure for our customers so it's great to hear you feel it is. Welcome onboard :)KW",182
"1551","Mr Paul Andrews",NA,7,NA,2018-06-27,2018-06-28,TRUE,"Yes Great app and challenger bank","Yes Great app and challenger bank","Thanks Paul, glad to hear you like the appKW",33
"1552","vfmbroadway",NA,5,NA,2018-06-27,2018-06-28,TRUE,"Great","Great!  Very easy to open a/c","Thanks for the review, it's great that found it easy to open KW",29
"1553","Nigel Cousins",NA,2,NA,2018-06-27,2018-06-28,TRUE,"Ok so far.easy to set up from the app…","Ok so far.easy to set up from the app and good interest rate.","I'm happy to hear that you have found it easy so far. We aim to please :)KW",61
"1554","martin mooney",NA,8,NA,2018-06-27,2018-06-28,TRUE,"An A- Bomb in banking!","Scepticism was soon dispelled after speaking to an agent by telephone, working on the principle if it’s too good to be true then it usually is; this was turned upside down with help and the clear terms of the accounts on offer. Opening an account took minutes, at Lloyd’s and Barclays where I also am a customer took 90 minutes face to face. I shall be recommending this bank to friends as I think they are great as they offer protection under the FCSA scheme.","It's great to have you onboard Martin and to hear we have converted you. Thanks for the brilliant review. Welcome to the family KW",460
"1555","Kate M",NA,1,NA,2018-06-27,2018-06-28,TRUE,"Easy to use...and straightforward","Easy to use...and straightforward","Happy to hear you found it easy to use Kate. Happy bankingKW",33
"1556","Mr Michael Greenfield",NA,5,NA,2018-06-27,2018-06-28,TRUE,"Fantastic way of banking","Simple and straightforward","We like to keep it simple, glad you found it so Michael. KW",26
"1557","Barbara Robson",NA,1,NA,2018-06-27,2018-06-28,TRUE,"Fixed rate bankings","So simple and easy to set up and a good interest rate.fixed","Great to hear you are happy with your experience so far Barbara KW",59
"1558","Stephen",NA,5,NA,2018-06-27,2018-06-28,TRUE,"Quick and easy","Quick and easy","Cheers for the review Stephen :)KW",14
"1559","Mike H",NA,1,NA,2018-06-27,2018-06-28,TRUE,"Super quick and easy to firstly install…","Super quick and easy to firstly install the App, then be accepted and transfer funds into a reasonable high interest bank account.","Thanks for the review Mike, it's always good to hear when things have gone well KW",130
"1560","John aleppo",NA,9,NA,2018-06-27,2018-06-28,TRUE,"Easy to set up and instructions clear…","Easy to set up and instructions clear straightforwRd","Thanks for the review John, happy to hear that you found the process easy :)KW",52
"1561","Diane Whiteside",NA,5,NA,2018-06-27,2018-06-28,TRUE,"Quick and easy set up","Quick and easy set up. Had a few questions which were answered quickly. Would have liked to have been able to set the account up as joint though.","Delighted to hear you found it easy to set up and that we were able to help with any questions that you had. If you want to keep up to date as to when our joint account offering becomes available you can sign up to our mailing list at www.atombank.co.uk/sign-up :)KW",145
"1562","Kevin Mcquaid",NA,1,NA,2018-06-27,2018-06-28,TRUE,"Quick and easy to set up an account…","Quick and easy to set up an account great rates.","Happy to hear you found it quick and easy :)KW",48
"1563","Mr Andrew Greer",NA,7,NA,2018-06-27,2018-06-28,TRUE,"Quick and easy to set up","Quick and easy to set up, with decent interest rates.","Thanks for the review Andrew, happy banking :)KW",53
"1564","Vivien",NA,1,NA,2018-06-27,2018-06-28,TRUE,"Simple Set Up","Set up account on line and was so simple.","We like to make things as simple as possible, glad to see you found it was :)KW",41
"1565","Patrick Kerry",NA,2,NA,2018-06-27,2018-06-28,TRUE,"So easy to join and good interest rates","So easy to join and good interest rates","That's what we like to hear, thanks for the review Patrick :)KW",39
"1566","Maureen Christian","https://user-images.trustpilot.com/4ee4c7a700006400010feb7c/73x73.png",9,NA,2018-06-27,2018-06-28,TRUE,"Easy to apply and join  I’m  new to…","Easy to apply and join  I’m  new to atom so will need to see how I go.","Welcome to the family Maureen, if you ever need any help with the app or have any questions about your account just give us a call on 0333 399 0050, chat through the app or drop us an email on customersupport@atombank.co.uk. KW",70
"1567","Andrew Palmer",NA,10,NA,2018-06-27,2018-06-28,TRUE,"Opened online account easily","Opened online account and deposited money with no problems.","Thanks for the  review Andrew. I'm glad to hear your set up went smoothly - great to have you on board :)KW",59
"1568","Prakash Ross",NA,1,NA,2018-06-27,2018-06-28,TRUE,"Easy to use and good value","Easy to use and good value","It's great to have you onboard, I hope you find it just as easy while you are banking with us. Happy saving :) KW",26
"1569","Ann Honeybill",NA,16,NA,2018-06-27,2018-06-28,TRUE,"Simple, quick process","Very easy to set up my account and very helpful staff.","Glad you're happy with everything Ann. This is exactly what we want for our customers :) KW",54
"1570","RC",NA,2,NA,2018-06-27,2018-06-28,TRUE,"Good interest rates","Good interest rates","Happy to hear you like the rates.KW",19
"1571","Michael Thorneywork",NA,1,NA,2018-06-27,2018-06-28,TRUE,"Really easy to setup and easy to use.","Really easy to setup and easy to use.","Thanks for the review Michael :)KW",37
"1572","Trevor Gore",NA,1,NA,2018-06-27,2018-06-28,TRUE,"Why wouldn’t you?","Easy to use, great rates and accessible.","Glad to hear you find the app accessible and that you are enjoying the rates. KW",40
"1573","Brian Clift",NA,3,NA,2018-06-27,2018-06-28,TRUE,"first time user.","Very easy to set up an account with a seven day window for transferring money into the account. Would certainly recommend.","Cheers for the recommendation Brian, I hope you continue to have a good experience KW",122
"1574","Stuart F",NA,8,NA,2018-06-27,2018-06-28,TRUE,"Good","Good experience","Glad to hear you have had a good experience so far :)KW",15
"1575","Alan",NA,1,NA,2018-06-27,2018-06-28,TRUE,"Excellent no hassle & market leading…","Excellent no hassle & market leading interest rate.","Thanks for your kind words Alan, it makes us all warm and fuzzy inside :)KW",51
"1576","Tony Chance","https://user-images.trustpilot.com/51698306000064000137c7fd/73x73.png",16,NA,2018-06-27,2018-06-28,TRUE,"App banking","I personally don't like banking on my phone but the deal was too good to miss . Thankfully found it easy to set up .","Hi Tony,Happy to hear we have converted you to the wonderful world of banking on your phone, even better that you found it easyWelcome to the family :)KW",116
"1577","Lynn",NA,5,NA,2018-06-27,2018-06-28,TRUE,"Very good internet bank-great…","Very good internet bank-great communication and customer service. Best interest rates I’ve found (without risk)","Hi Lynn, Thanks for the feedback, it's great to hear you have had good service and that you are liking the ratesHappy bankingKW",111
"1578","Keith Darch",NA,3,NA,2018-06-27,2018-06-28,TRUE,"Application was very quick and very…","Application was very quick and very easy to do. The mobile App is good. The interest rate is good compared to others available. Looking forward to other good products hopefully becoming available soon.","Thanks for the review Keith, to keep up to date with the latest product releases you can sign up to our mailing list at www.atombank.co.uk/sign-up if you haven't alreadyKW",201
"1579","Doodahday",NA,2,NA,2018-06-27,2018-06-28,TRUE,"good rates of interest.","good rates of interest.Web site good, once you get used to its quirks","Glad you like what you have seen so far, if you have any feedback about how we can improve the app, just give us a call on 0333 399 0050, chat through the app or drop us an email on customersupport@atombank.co.uk. Our app developers are always looking at ways to tweak the app so it would be great to hear from you KW",69
"1580","John H",NA,4,NA,2018-06-27,2018-06-28,TRUE,"Great rates and easy app","Great rates and easy appWhat’s not to like","Thanks for the review John, it's great to hear you like what you have experienced so far :)KW",42
"1581","Mr Pritchard",NA,4,NA,2018-06-27,2018-06-28,TRUE,"All very positive so far","All very positive so far; easy to set up, secure and communicative - a/c opened, confirmation following each deposit etc.  Looking forward to continued satisfaction.","We are super happy that you have had a smooth journey so far. If you ever do have an issue, just get in touch with us (even at 2am) and we will do whatever we can to help :)KW",165
"1582","Julie Thomas",NA,1,NA,2018-06-27,2018-06-28,TRUE,"Excellent app site","Good service when I rang when I could not get the face recognition to work","Hi Julie,The agent who helped you will be delighted with this feedback. I'll make sure it's passed on :)KW",74
"1583","david riley",NA,11,NA,2018-06-27,2018-06-28,TRUE,"Atom banking","So far so good easy to set up and very good rates","Hi David,We are delighted that you think the app is easy to use and that you liked the rates :)KW",49
"1584","ALEXANDER DUNCAN",NA,2,NA,2018-06-27,2018-06-28,TRUE,"Easy to navigate","This is my third account, veery Easy to navigate through the site","Hi Alexander,Thanks for the loyalty, we are so happy that you are having a good experience with us :)KW",65
"1585","MR R PERRY",NA,15,NA,2018-06-27,2018-06-28,TRUE,"Easy to set up","Easy to set up, so far easy to deal with.","That's what we aim for, if you ever have an issue, just get in touch any time day or night. KW",41
"1586","Steve",NA,1,NA,2018-06-27,2018-06-28,TRUE,"Easy to use with the app","Easy to use with the app. Good interest rates. Great to have the choice of monthly or yearly interest.","Hi Steve,Thanks for the review, it's great to hear that you are liking the product so far :)KW",102
"1587","DAVID TOPHAM",NA,19,NA,2018-06-27,2018-06-28,TRUE,"Atom bank","Love this bank.So easy to set up.great rates of interest.","Hi David,We love that you are loving us. Welcome to the family :)KW",57
"1588","Anon",NA,1,NA,2018-06-27,2018-06-28,TRUE,"All Good So Far","Easy setup and money transfer.  If it all goes as smoothly at the end of the contract this will be a 5 star company. Well done so far.","It's great to hear you have enjoyed your experience so far. If you ever struggle for information, we are here 24/7 so just call, chat or email us :)KW",134
"1589","Nancy",NA,1,NA,2018-06-27,2018-06-28,TRUE,"So far so good","A new company so only time will tell but so far so good. My only gripe so far they don't answer the phone leave you holding otherwise it would have been 5 stars. But we will see.","Hi Nancy,Thanks for the review, I'm happy to hear you have found it good so far. Sorry about the wait when you called us, it's been a busy few weeks and we are working on improving that wait time. KW",178
"1590","John Downie",NA,1,NA,2018-06-27,2018-06-28,TRUE,"Best rates in town.","Best rates in town.","Glad you could take advantage of them John. Happy banking :)KW",19
"1591","Kym",NA,1,NA,2018-06-27,2018-06-28,TRUE,"It was really simple to open an account…","It was really simple to open an account with Atom. The set up was quick and easy to complete and the transfer of funds into the account was smooth. Would certainly recommend. I liked  it so much that my husband opened two accounts  of his own!","Hi Kym,It's great to hear you liked the initial setup of you account and for the recommendation to :)KW",243
"1592","DAVID BRINDLE",NA,5,NA,2018-06-27,2018-06-28,TRUE,"Excellent app","Excellent app. Competitive rates.","Thanks for the review David, it's great to hear that you like the product KW",33
"1593","Mark Busby",NA,2,NA,2018-06-27,2018-06-28,TRUE,"Atom fixed savings","Easy to open an account and all transactions are hassle free.  I would highly recommend","Hi Mark,Thanks for the recommendation, we are glad that you are happy so far. KW",87
"1594","David Howe",NA,3,NA,2018-06-27,2018-06-28,TRUE,"Excellent","Excellent! So far so good. Just signed up and activated savings account through the app. Super easy and efficient. Great rate of interest in current economic climate.","Hi David,It's great to have you onboard, I hope you find it just as easy while you are banking with us.Happy saving :)KW",166
"1595","Guy Medd",NA,1,NA,2018-06-27,2018-06-28,TRUE,"Excellent","ExcellentWill recommend to anyone","Thanks Gary! KW",33
"1596","Keith Barton",NA,4,NA,2018-06-27,2018-06-28,TRUE,"Very easy to join and very quick…","Very easy to join and very quick response to confirm account open. Very impressive","Hi Keith,It's great to hear you had a good experience when opening your account. Welcome to the family!KW",82
"1597","Richard Hyde",NA,1,NA,2018-06-27,2018-06-28,TRUE,"very easy to deal with and the app is…","very easy to deal with and the app is extremely good.","Hi Richard,Thanks for the lovely feedback, it is much appreciated :)Happy bankingKW",53
"1598","Miranda Smythe","https://user-images.trustpilot.com/4fb116de0000640001194ac9/73x73.png",49,NA,2018-06-27,2018-06-28,FALSE,"Over engineered and under performing software","App is dire and facial and voice recognition consistently denies me access. I desperately need to log in to move money, but after 17 attempts have now given up.","Hello Miranda, Sorry to hear you are having issues logging in, we should be able to troubleshoot this with you. When you have a some time could you give us a call on 0333 399 0050 so we can figure out what is happening and help you with your moving your funds.Thanks,KW",160
"1599","Cat Wallace",NA,1,NA,2018-06-26,2018-06-28,FALSE,"Very Poor","I tried to open a savings account with Atom and they refused saying they couldn't validate who I was. I spoken to various people on the help and support team and they didn't have a solution despite me being able to open multiple other accounts today. The support system on the app is very poor and I was sent messages multiple times, the worst being sent 11 times! Atom then refused to delete any of my personal details and I would not recommend them to anyone!","Hi Cat, It's never good to hear that we haven't been able to help a customer.We electronically verify our customers using Call Credit. You will be able to see what information they hold about you to ensure it is up to date at www.noddle.co.uk. There are factors that can mean we can't verify you this way such as a recent address change and not being registered in the electoral roll. It sounds like you experienced a glitch when chatting to us through the app, we will certainly feedback this to the tech team to try to identify the issue.In relation to personal details deletion, as we are a regulated bank, we are require to store any information relating to financial products for 7 years. This includes customers who have attempted to take out a product as well as those that are successful. We would love a chance to speak to you about your issues to see if we can find a resolution to the issues that you have been having. Our customer support centre is open 24/7 and you can call them on 0333 399 0050 as well as chat through in app or by dropping us an email customersupport@atombank.co.uk.Many thanks,KW",461
"1600","Jamie L",NA,1,NA,2018-06-25,2018-06-25,TRUE,"best rates on the market","best rates on the market. setup with minimal fuss.simple, clear, quick and easy to use.","Thanks for the great review Jamie! Glad you're all set up - welcome to Atom :) RC",87
"1601","Christine",NA,22,NA,2018-06-24,2018-06-24,FALSE,"The Best Interest rate I have seen","The Best Interest rate I have seen for a long long time! Easy to set up and view online.I have a question, now that I have opened an account, 1 yr fixed, can I open another two  or three others ? I can not seem to find the answer anywhere.Great Bank and looking forward to a long and fruitful use of thier Facitities.Any news on when the Savings Account will be launched. I can not wait.Thank you","Hi Christine. Firstly, to answer your question you can have as many accounts as you like, however we do have a total of £100,000 that you can deposit with us.  To keep up to date with product launches and what's happening at Atom you can sign up to the newsletter here: www.atombank.co.uk/sign-up.  I'm glad you found the setup process easy and a big welcome to the Atom family. KD",396
"1602","Lynda",NA,9,NA,2018-06-23,2018-06-23,FALSE,"Great App easy to use great  rates it’s…","Great App easy to use great  rates it’s a no brainer !","Hi Lynda. Thanks for taking the time to leave a review. Our aim is for everything to be easy for our customers. Glad to have you as a customer. KD",54
"1603","Ms susan clarke",NA,9,NA,2018-06-23,2018-06-23,TRUE,"Love atom","Fantastic rates. Quick and easy process.","Hi Susan.  Thanks for the love and welcome to the Atom family. KD",40
"1604","David Roberts",NA,8,NA,2018-06-21,2018-06-21,TRUE,"Easy to use app with informative…","Easy to use app with informative information and  great offers on savings","Hi David.  Thanks for taking the time to leave us a review.  It's great that you found the App easy to setup and you like the offers. KD",73
"1605","Fiona",NA,1,NA,2018-06-21,2018-06-21,TRUE,"Excellent for fixed term deposits","I started using Atom Bank shortly after their launch because their fixed term deposits have excellent interest rates. I have had no issues with their app and can highly recommend them.","It looks like you've been one of our founding customers Fiona. Thanks for your continued support and for recommending us.PF",184
"1606","Andrea Rees","https://user-images.trustpilot.com/592d54920000ff000a9dcb6e/73x73.png",4,NA,2018-06-21,2018-06-21,TRUE,"Very easy to set up and manage","Very easy to set up and manage. Helpful advice if required.Thank you","Thanks Andrea. We like to think we're a helpful bunch and enjoy reading about our customers telling us we are :)I'm pleased it's all been easy for you. Thanks for your review Andrea.PF",68
"1607","Alyson Ward",NA,5,NA,2018-06-21,2018-06-21,TRUE,"really easy to set up account and…","really easy to set up account and interest rates competitive","We aim for everything to be easy for our customers Alyson so it's nice to read that you've found that to be the case. Thanks for your review.PF",60
"1608","Linda G",NA,1,NA,2018-06-21,2018-06-21,TRUE,"Excellent","Excellent  bank feel very safe","Thanks for your review Linda, I'm glad you feel safe banking with Atom.PF",30
"1609","Stella Jepson",NA,2,NA,2018-06-21,2018-06-21,TRUE,"Extremely pleased","Had a one year account with atom. Everything ran smoothly and I reinvested and took my interest at the end of the year. I am now encouraging my family to use atom.","We love reading about our customers encouraging others to use Atom, Stella. Thanks for your review and for spreading the word!PF",163
"1610","Philip Carr",NA,1,NA,2018-06-20,2018-06-21,TRUE,"Same difficulties as others when…","Same difficulties as others when setting up,  needing to create passwords etc from unexpected questions.   would be nice to have list of questions first - telling me how many letters, mixed, special character or how many numeric only passnumbers.  Once setup though much better than others simple obvious and almost 100% control over re-setting/changing password.","Thanks for the review Philip. I'll pass this feedback to our app development team. If you need any help or have a query just pop through on chat or email or give us a call on 0333 3990050, we're here for you 24/7 :) LB",363
"1611","Alexander Dukes",NA,1,NA,2018-06-20,2018-06-20,TRUE,"If you get ahead,","If you get ahead,You will stay ahead.","Great feedback Alexander :) LB",37
"1612","Terence Bindon",NA,3,NA,2018-06-20,2018-06-20,TRUE,"Easy to use with good rates","Easy to use with good rates","Thanks for the review Terence. Glad you find the app easy, we like to keep things simple :) LB",27
"1613","Sean Mccarthy",NA,4,NA,2018-06-20,2018-06-20,TRUE,"Couldn't be easier","Couldn't be easier","Thanks for the review Sean. Glad you're finding the process simple :) LB",18
"1614","Kate W.",NA,15,NA,2018-06-20,2018-06-20,TRUE,"So easy to access on-line","So easy to access on-line. Great site to navigate.  Good security from biometrics as well as traditional login. Information presented clearly and - best of all - very competitive interest rates on savings.","Glad to hear you're finding the app so easy to use Kate. Thanks for friendly review :) LB",205
"1615","Vikash Patel",NA,3,NA,2018-06-20,2018-06-20,TRUE,"This is my second year with Atom","This is my second year with Atom, and my third Fixed Saver. A firm advocate as the signup process was smooth, security is reassuring, and statements are at my fingertips. Who needs branches! Look forward to new app features, and products in the future!!","Thanks for the lovely review Vikash. We love to hear feedback from our customers :) LB",253
"1616","Aled Sturkey",NA,5,NA,2018-06-20,2018-06-20,TRUE,"No problems so far.Would have given 5*…","No problems so far.Would have given 5* but nobody's perfect.","Thanks for the review Aled. Glad to hear you're enjoying the app so far :) LB",60
"1617","Rozelyn Watkins",NA,7,NA,2018-06-20,2018-06-20,TRUE,"Poor app.","Could not get the app to load on my husbands ipad, so couldn’t register him for a new account.Couldn’t access my own accounts on my iPad as face recognition wouldn’t work. Kept trying again, but no success. Waited far too long for a telephone response. Finally got to speak to someone who couldn’t get me logged on either so said 5hey would send an email with an activation code. Email could take 15 minutes to get to me! I gave it 5 hours - no email. Back on the phone. Finally got access. By this time, the funds I wanted to invest we’re safely banked elsewhere. No more app banking for me.","Thanks for taking the time to leave your review Rozelyn. Firstly I'm sorry to hear this. We work hard here at Atom to give customers the best experience possible so I'm sad to hear you've not had the best one so far. I will certainly pass this feedback on so we can look into this. If you should change your mind and need anything else, you know where we are. We're here for you 24/7. LB",592
"1618","Pauline Price",NA,21,NA,2018-06-20,2018-06-20,TRUE,"Would have given 5* but for the fact…","Would have given 5* but for the fact they don't provide year end interest statements that are needed for the tax man. Yes I know I can get the interest paid month by month bu accessing my account(s) & adding it up myself BUT that's not what I xpect in this day & age.....especially as just about every other bank & building society DO provide a summary of all interest paid in the financial year. The fact that interest is now paid gross...the excuse given my Atom,  is simply immaterial to this argument I'm afraid","Thanks for the review Pauline. I'll certainly pass on this feedback for you. As all of your interest is paid gross, this is not something we offer. You can however view all of your transactions within the app, you'll also get an annual statement in your vault on the anniversary of opening your account :) LB",515
"1619","mrlz",NA,7,NA,2018-06-20,2018-06-20,TRUE,"Excellent rates!","So easy to invest, rate very competitive",NA,40
"1620","Tim Stuart",NA,1,NA,2018-06-20,2018-06-20,TRUE,"Give us a bit more please","Atom was quick & polite in rectifying a logging in problem when I called. Atom’s Face ID is slower & clumsier that Apple’s, but accounts present well when logged in, & making new investments is clear and straightforward. Atom’s product range is still too limited - a shorter notice or ‘no notice’ savings account is needed to make it a first choice for all cash investments.","Great to hear you found the process easy, thank you for the review :) LB",374
"1621","Ellie Morrison","https://user-images.trustpilot.com/5ab2c7874de5666d34932b78/73x73.png",2,NA,2018-06-20,2018-06-20,TRUE,"Easy app to use","Easy app to use, good customer service when I rang their call centre. Competitive interest rates.","Thanks for the feedback Ellie. Lovely to hear you're enjoying the app and the service! :) LB",97
"1622","Christina Wheeler",NA,6,NA,2018-06-20,2018-06-20,TRUE,"Very helpful staff","Very helpful staff, good rates and easy to use App",NA,50
"1623","Tadeusz Terpilowski",NA,13,NA,2018-06-20,2018-06-20,TRUE,"Very easy and straightforward to manage…","Very easy and straightforward to manage in the app. Wouldn't hesitate to recommend atom I'm into my 2nd year now. Brilliant customer service. Only thing I had trouble with was the face recognition but I think I've cracked it now. Keep up the good work","Thanks for taking the time to leave a review Christina. We love to hear from our customers :) LB",251
"1624","Adrienne Ross",NA,2,NA,2018-06-20,2018-06-20,TRUE,"So easy to use and deal with","So easy to use and deal with","Thank you for the lovely review Tadeusz. It's great to hear your finding the app easy to use, we want to make it as simple as we can :). If you need any help with the FaceID, we're a friendly bunch so just pop through! LB",28
"1625","Isobel Reynolds",NA,4,NA,2018-06-19,2018-06-20,TRUE,"East to open account","East to open account. I’ve done 2 now thanks to their competitive interest rates. Limited choice of accounts available though.","Thank you Adrienne, we love to keep things simple :) LB",126
"1626","Manminder Sehmi",NA,3,NA,2018-06-19,2018-06-20,TRUE,"Building my trust in Atom Bank slowly.","Building my trust in Atom Bank slowly.","Thanks for the review Isobel. We like to keep things simple, so I'm glad you've found the process easy. We may look to offer new accounts in the future, so keep an eye out on the website or app for updates :) LB",38
"1627","David C - Cornwall",NA,4,NA,2018-06-19,2018-06-20,TRUE,"New account setup simplicity","Creating a new account was relatively simple once you master the face recognition system and it accepts an image.  Transferring funds into the account was completed without any hitches","Thanks for the review Manminder. We're a friendly bunch and are here for you 24/7 if you ever have any questions :) LB",184
"1628","Paul","https://user-images.trustpilot.com/51805841000064000139ece6/73x73.png",2,NA,2018-06-19,2018-06-20,FALSE,"It's the future!","Honestly, I am so impressed so far. I was attracted by the high interest rate and although I love tech I was initially a bit wary of an App based bank (what if I lose my phone?, is my money safe?, what if there's a problem?) but decided to take the plunge. Wow. Setting up the account was simple and did not take long at all. There are three methods / options of security authentication which I really like. The interface itself is simple, modern and very intuitive. At a glance you can see the account balance, estimated interested and the maturity date. Perfect. When the app gives you an important message - for example a security message - it's accompanied by a photo of the relevant personnel and gives the whole thing a very personal ""feel"" to it. Nice touch. Overall a very ""positive"" Atom experience.","Great to have you on board David! Thanks for the feedback :) LB",808
